,Druid,Purl,Title,Source Id,Catkey,source_id
841,pc903wg4847,https://purl.stanford.edu/pc903wg4847,A plot and a peerage,sul:36105213323442,9338212,36105213323442
842,pd016ps3857,https://purl.stanford.edu/pd016ps3857,Between two stools : a story,sul:36105213322733,9331661,36105213322733
843,pd665kq3237,https://purl.stanford.edu/pd665kq3237,The fall of Constantinople : an historical romance,sul:36105213328375,9437779,36105213328375
844,pd803bt9678,https://purl.stanford.edu/pd803bt9678,The city of Nocross and its famous physician,sul:36105213328201,9428266,36105213328201
845,pd857jr6179,https://purl.stanford.edu/pd857jr6179,The household of Sir Thomas More,sul:36105213334886,9499460,36105213334886
846,pd956sq4361,https://purl.stanford.edu/pd956sq4361,The executor : a novel,sul:36105213331445,9532475,36105213331445
847,pf544sx1411,https://purl.stanford.edu/pf544sx1411,The child of Stafferton : a chapter from a family chronicle,sul:36105213330728,9521796,36105213330728
848,pf571zr8990,https://purl.stanford.edu/pf571zr8990,Through the goal of ill,sul:36105213323582,9339300,36105213323582
849,pf588yx9973,https://purl.stanford.edu/pf588yx9973,Dr. Blandford's conscience,sul:36105213336394,9626949,36105213336394
850,pg000fh7442,https://purl.stanford.edu/pg000fh7442,"The Cambrian sketch-book : tales, scenes, and legends of wild Wales",sul:36105213321065,9273882,36105213321065
851,pg242xn1455,https://purl.stanford.edu/pg242xn1455,Reginald Vane : a tale of barrack life,sul:36105213328599,9439336,36105213328599
852,pj067vb5061,https://purl.stanford.edu/pj067vb5061,The martyr : a tale of the early reformers,sul:36105213320463,9266133,36105213320463
853,pj142dz4530,https://purl.stanford.edu/pj142dz4530,A fantasy in fustian,sul:36105213336949,9631140,36105213336949
854,pj269wv8933,https://purl.stanford.edu/pj269wv8933,The cruelest wrong of all,sul:36105213322972,9334704,36105213322972
855,pj290dz6099,https://purl.stanford.edu/pj290dz6099,Twilight,sul:36105213335206,9615027,36105213335206
856,pj971zm1216,https://purl.stanford.edu/pj971zm1216,Moses Grimshaw : a story of Lancashire life,sul:36105213326148,9379510,36105213326148
857,pk002dj3464,https://purl.stanford.edu/pk002dj3464,"Fannette, or, A brave young woman : a Shropshire romance",sul:36105213325116,9370054,36105213325116
858,pm111tg1949,https://purl.stanford.edu/pm111tg1949,"Transformed, or, Three weeks in a life-time",sul:36105213320059,9263003,36105213320059
859,pm584sn2812,https://purl.stanford.edu/pm584sn2812,"Barbara Gray, or, The widow's daughter : a narrative of humble life",sul:36105213327831,9425408,36105213327831
860,pm600gt3810,https://purl.stanford.edu/pm600gt3810,St. Dunstan's clock : a story of 1666,sul:36105213334696,9608880,36105213334696
861,pm905cs7273,https://purl.stanford.edu/pm905cs7273,A pinchbeck goddess,sul:36105213327609,9411558,36105213327609
862,pn475bz9502,https://purl.stanford.edu/pn475bz9502,The ruby sword : a romance of Baluchistan,sul:36105213320133,9263335,36105213320133
863,pn576gq3257,https://purl.stanford.edu/pn576gq3257,Platonic affections,sul:36105213335784,9619724,36105213335784
864,pn819tv3703,https://purl.stanford.edu/pn819tv3703,The white man's foot,sul:36105213323285,9336271,36105213323285
865,pn912gk9319,https://purl.stanford.edu/pn912gk9319,"Precepts in practice, or, Stories illustrating the Proverbs",sul:36105213321503,9315196,36105213321503
866,pp019jw1605,https://purl.stanford.edu/pp019jw1605,Nemesis : a novel,sul:36105213324127,9346514,36105213324127
867,pp135bc3477,https://purl.stanford.edu/pp135bc3477,The Twistings and twinings of Mr. Timothy Turnabout,sul:36105213332625,9580072,36105213332625
868,pp213xy2783,https://purl.stanford.edu/pp213xy2783,"Caterina, or, Daybreak in Italy",sul:36105213330645,9519290,36105213330645
869,pp678hv5239,https://purl.stanford.edu/pp678hv5239,Wild Dayrell : a biography of a gentlemen exile,sul:36105213336717,9629272,36105213336717
870,pq027wx7286,https://purl.stanford.edu/pq027wx7286,"The crimson sign : a narrative of the adventures of Mr. Gervase Orme, sometime lieutenant in Mountjoy's regiment of foot",sul:36105213336683,9629230,36105213336683
871,pq240sy6475,https://purl.stanford.edu/pq240sy6475,From midsummer to martinmas : A west Cumberland idyl,sul:36105213332120,9562426,36105213332120
872,pq282cx8348,https://purl.stanford.edu/pq282cx8348,Yensie Walton's womanhood,sul:36105213331940,9561298,36105213331940
873,pq286fq3131,https://purl.stanford.edu/pq286fq3131,The Australian guest : a novel,sul:36105213336659,9629180,36105213336659
874,pq414xk1652,https://purl.stanford.edu/pq414xk1652,The white hat : and other stories,sul:36105213330389,9515960,36105213330389
875,pq881fp6878,https://purl.stanford.edu/pq881fp6878,"Mr. Boyton, merchant, millionaire, and king",sul:36105213333144,9587790,36105213333144
876,pr018dp4847,https://purl.stanford.edu/pr018dp4847,A very strange family,sul:36105213320703,9268029,36105213320703
877,pr166yx7608,https://purl.stanford.edu/pr166yx7608,Tales of modern Oxford,sul:36105213328102,9427037,36105213328102
878,pr172dw4604,https://purl.stanford.edu/pr172dw4604,"Lucretia, or, The heroine of the nineteenth century : a correspondence, sensational and sentimental",sul:36105213335479,9616550,36105213335479
879,pr443qs2265,https://purl.stanford.edu/pr443qs2265,Ralph Wilton's weird,sul:36105213331460,9532488,36105213331460
880,pr496tq4622,https://purl.stanford.edu/pr496tq4622,Under the arches : a tale of the ragged schools,sul:36105213332849,9583799,36105213332849
881,pr600xk1598,https://purl.stanford.edu/pr600xk1598,The troubles of Monsieur Bourgeois,sul:36105213324069,9345012,36105213324069
882,pr637zq5371,https://purl.stanford.edu/pr637zq5371,Whauphill : a tale of the disruption,sul:36105213320356,9265226,36105213320356
883,ps092dk8849,https://purl.stanford.edu/ps092dk8849,"The Carterets, or, Country pleasures",sul:36105213325702,9374397,36105213325702
884,ps263xs5030,https://purl.stanford.edu/ps263xs5030,The apostle of the Alps : a tale,sul:36105213325249,9370866,36105213325249
885,ps514bb3382,https://purl.stanford.edu/ps514bb3382,In the sunlight : a tale of Mentone,sul:36105213332591,9580035,36105213332591
886,ps715pr8944,https://purl.stanford.edu/ps715pr8944,A daughter of the fen,sul:36105213333490,9590019,36105213333490
887,ps862zt3150,https://purl.stanford.edu/ps862zt3150,Charles Dayrell : a modern Bacchanal,sul:36105213335818,9619810,36105213335818
888,pt287gh2645,https://purl.stanford.edu/pt287gh2645,Montresor Abbey : a tale,sul:36105213322360,9325700,36105213322360
889,pt446hp7421,https://purl.stanford.edu/pt446hp7421,The school for dreamers : a story of the present day,sul:36105213320679,9267573,36105213320679
890,pt473yf9010,https://purl.stanford.edu/pt473yf9010,Stars and stripes : a novel,sul:36105213331361,9532059,36105213331361
891,pt549wk0351,https://purl.stanford.edu/pt549wk0351,"Forestwyk, or, Ten years after",sul:36105213333474,9589878,36105213333474
892,pv025zx4715,https://purl.stanford.edu/pv025zx4715,The good old times : a tale of Auvergne,sul:36105213329795,9499318,36105213329795
893,pv517hz8534,https://purl.stanford.edu/pv517hz8534,Hugh Bryan : the autobiography of an Irish rebel,sul:36105213323392,9338062,36105213323392
894,pv575rs8082,https://purl.stanford.edu/pv575rs8082,"Who's who, or, The three brothers : a tale for the day",sul:36105213329670,9498962,36105213329670
895,pw242pg9176,https://purl.stanford.edu/pw242pg9176,The last abbot of Glastonbury : a tale of the dissolution of the monasteries,sul:36105213329431,9453954,36105213329431
896,pw299qt5390,https://purl.stanford.edu/pw299qt5390,Ye chronicles of Gotham. Buik ye first,sul:36105213325991,9377059,36105213325991
897,px023xk6136,https://purl.stanford.edu/px023xk6136,Expiation,sul:36105213327898,9425532,36105213327898
898,px107bb9404,https://purl.stanford.edu/px107bb9404,Glenerne,sul:36105213335560,9617245,36105213335560
899,px253zg6707,https://purl.stanford.edu/px253zg6707,"John Wimbleton, or, The triumph of principle : a story of Methodistic facts",sul:36105213326601,9384849,36105213326601
900,px256ph9568,https://purl.stanford.edu/px256ph9568,The Huntly casket and other tales and lyrics,sul:36105213329498,9455264,36105213329498
901,px430pk9644,https://purl.stanford.edu/px430pk9644,Soliloquy and adventures in dreamland of Mrs. Pompey Narrowsole,sul:36105213331098,9524508,36105213331098
902,px712xf3840,https://purl.stanford.edu/px712xf3840,The adventures of Ariston,sul:36105213335180,9615013,36105213335180
903,px915hr6634,https://purl.stanford.edu/px915hr6634,Pluck,sul:36105213337327,9635628,36105213337327
904,py960gy1202,https://purl.stanford.edu/py960gy1202,"Tilbury Nogo, or, Passages in the life of an unsuccessful man",sul:36105213337129,9631790,36105213337129
905,pz325jr7320,https://purl.stanford.edu/pz325jr7320,Masters and workmen : a tale for the times,sul:36105213335719,9619085,36105213335719
906,pz682md7462,https://purl.stanford.edu/pz682md7462,The comet,sul:36105213334480,9606516,36105213334480
907,pz919tf8876,https://purl.stanford.edu/pz919tf8876,"The two guardians, or, Home in this world",sul:36105213325942,9375705,36105213325942
908,qb033cq0055,https://purl.stanford.edu/qb033cq0055,"A bachelor in search of a wife : and, Roger Marcham's ward",sul:36105213335883,9621560,36105213335883
909,qb110xv3030,https://purl.stanford.edu/qb110xv3030,The laughing mill : and other stories,sul:36105213333136,9585275,36105213333136
910,qb406dh1836,https://purl.stanford.edu/qb406dh1836,"Thalatta! or, The great commoner : a political romance",sul:36105213335750,9619518,36105213335750
911,qb642cy1983,https://purl.stanford.edu/qb642cy1983,"Mariam, or, Twenty-one days",sul:36105213321743,9318249,36105213321743
912,qb833sd2579,https://purl.stanford.edu/qb833sd2579,In male attire : a romance of the day,sul:36105213333086,9585225,36105213333086
913,qb847cf2144,https://purl.stanford.edu/qb847cf2144,The mystery of the Patrician Club,sul:36105213326536,9383230,36105213326536
914,qb865sf8008,https://purl.stanford.edu/qb865sf8008,"The village rectory, or, Truth in fiction",sul:36105213324747,9351359,36105213324747
915,qb952wn3515,https://purl.stanford.edu/qb952wn3515,"Penny Stone, or, A tradition of the Spanish Armada",sul:36105213327963,9426327,36105213327963
916,qc092tc7974,https://purl.stanford.edu/qc092tc7974,My home in the shires : a romance,sul:36105213324630,9350472,36105213324630
917,qc552qf0636,https://purl.stanford.edu/qc552qf0636,The vassal : a story of old Normandy,sul:36105213336592,9628574,36105213336592
918,qd169ns5317,https://purl.stanford.edu/qd169ns5317,The triumph over Midian,sul:36105213321537,9315235,36105213321537
919,qd338wc2957,https://purl.stanford.edu/qd338wc2957,Monte Carlo stories,sul:36105213333433,9589847,36105213333433
920,qd351fj2709,https://purl.stanford.edu/qd351fj2709,A faulty courtship : a Tyrolese romance,sul:36105213326064,9377375,36105213326064
921,qf075nw2610,https://purl.stanford.edu/qf075nw2610,"Milford Malvoisin, or, Pews and pewholders",sul:36105213335487,9616563,36105213335487
922,qf146jx8046,https://purl.stanford.edu/qf146jx8046,The reformed family,sul:36105213330991,9523699,36105213330991
923,qf318jz4294,https://purl.stanford.edu/qf318jz4294,"Another world, or, Fragments from the star city of Montalluyah",sul:36105213333268,9588808,36105213333268
924,qg144vz1621,https://purl.stanford.edu/qg144vz1621,Warkworth : a romance of the fourteenth century by Lawrence Goodchild,sul:36105213322089,9321625,36105213322089
925,qg434dz2382,https://purl.stanford.edu/qg434dz2382,The old Chelsea Bun-House : a tale of the last century,sul:36105213329894,9499572,36105213329894
926,qg540sm3491,https://purl.stanford.edu/qg540sm3491,A mysterious family,sul:36105213323236,9335988,36105213323236
927,qg691fn6447,https://purl.stanford.edu/qg691fn6447,"Alfgar the Dane, or, The Second chronicle of Æscendune : a tale of the days of Edmund Ironside",sul:36105213329415,9453925,36105213329415
928,qh658sz3181,https://purl.stanford.edu/qh658sz3181,In search of a religion,sul:36105213336071,9622619,36105213336071
929,qh674jc5160,https://purl.stanford.edu/qh674jc5160,Raymond's folly : the story of an experiment in utopia,sul:36105213324879,9366496,36105213324879
930,qj058gn7528,https://purl.stanford.edu/qj058gn7528,"Sweetbriar, or, Doings in Priorsthorpe Magna",sul:36105213324242,9346788,36105213324242
931,qj066yp7600,https://purl.stanford.edu/qj066yp7600,"The watchmen of the old Clock Tower, or, Voices of the past : tales of a winter's eve",sul:36105213335230,9615535,36105213335230
932,qj398kg0372,https://purl.stanford.edu/qj398kg0372,"Late, but not too late : a tale",sul:36105213333391,9589685,36105213333391
933,qj665jd7860,https://purl.stanford.edu/qj665jd7860,A mysterious family,sul:36105213323228,9335982,36105213323228
934,qj879ff5246,https://purl.stanford.edu/qj879ff5246,The Stronges of Netherstronge : a tale of Sedgemoor,sul:36105213322428,9329903,36105213322428
935,qj880bz2198,https://purl.stanford.edu/qj880bz2198,The penalty paid : a story,sul:36105213326577,9383343,36105213326577
936,qk347bj7921,https://purl.stanford.edu/qk347bj7921,The constable of St. Nicholas,sul:36105213331288,9531541,36105213331288
937,qk430ws7834,https://purl.stanford.edu/qk430ws7834,A dangerous conspirator,sul:36105213325074,9369668,36105213325074
938,qk463xk5032,https://purl.stanford.edu/qk463xk5032,The great jester : being some jests of fate,sul:36105213332161,9562651,36105213332161
939,qk592zn6924,https://purl.stanford.edu/qk592zn6924,The conscience of Gilbert Pollard,sul:36105213332609,9580043,36105213332609
940,qm004cn9607,https://purl.stanford.edu/qm004cn9607,Sawn off : A tale of a family tree,sul:36105213321156,9274229,36105213321156
941,qm043fr1957,https://purl.stanford.edu/qm043fr1957,Through one man's sin,sul:36105213322279,9325287,36105213322279
942,qm331tt8415,https://purl.stanford.edu/qm331tt8415,"The Young Idea : a sketch for ""old boys"" by one of them",sul:36105213324077,9345015,36105213324077
943,qm619cx0328,https://purl.stanford.edu/qm619cx0328,Ruthieston : some notes by a brother and sister,sul:36105213330611,9519128,36105213330611
944,qn150cd0142,https://purl.stanford.edu/qn150cd0142,"The intervention of the Duke : and, A wise impersonality",sul:36105213332914,9584621,36105213332914
945,qn221yf2302,https://purl.stanford.edu/qn221yf2302,The shadow of Hilton Fernbrook : a romance of Maoriland,sul:36105213337012,9631550,36105213337012
946,qn583ys0960,https://purl.stanford.edu/qn583ys0960,"Bright beads on a dark thread, or, Visits to the haunts of vice : being a narrative founded on personal adventure amongst the criminal class",sul:36105213335107,9613094,36105213335107
947,qn966nd5703,https://purl.stanford.edu/qn966nd5703,The Lamiæ : a tale of the Roman conquest,sul:36105213322071,9321629,36105213322071
948,qp160mf9792,https://purl.stanford.edu/qp160mf9792,That fiddler fellow,sul:36105213336329,9626198,36105213336329
949,qp454yn4556,https://purl.stanford.edu/qp454yn4556,The Master of Riverswood : a novel,sul:36105213326361,9382132,36105213326361
950,qp921kb7409,https://purl.stanford.edu/qp921kb7409,My foster brother,36105213322758:,9331699,36105213322758:
951,qq322xr1398,https://purl.stanford.edu/qq322xr1398,The broken wreath and the crown of spring flowers,sul:36105213327971,9426340,36105213327971
952,qq599xh9972,https://purl.stanford.edu/qq599xh9972,One way of love : an idyll,sul:36105213328615,9439476,36105213328615
953,qq840fy8997,https://purl.stanford.edu/qq840fy8997,The calico printer : a novel,sul:36105213321172,9274279,36105213321172
954,qq854rb2087,https://purl.stanford.edu/qq854rb2087,"Vernon Galbray, or, The empiric : the history of a quack dentist",sul:36105213326809,9387595,36105213326809
955,qr081gm6074,https://purl.stanford.edu/qr081gm6074,The Christian physiologist : and other tales,sul:36105213320224,9264133,36105213320224
956,qr096cn0270,https://purl.stanford.edu/qr096cn0270,The rules of the game,sul:36105213325660,9373527,36105213325660
957,qr436bm0612,https://purl.stanford.edu/qr436bm0612,Only a woman's heart : the story of a woman's love : a woman's sorrow,sul:36105213334993,9612900,36105213334993
958,qr775wt5891,https://purl.stanford.edu/qr775wt5891,The goings on of Mrs. Brown at the Tichbourne Trial and in her own family : with the sad end of the unfort'nate lady thro' a' writin' of books,sul:36105213320828,9268944,36105213320828
959,qr822kw4010,https://purl.stanford.edu/qr822kw4010,Margaret,sul:36105213334290,9605509,36105213334290
960,qs028sv9227,https://purl.stanford.edu/qs028sv9227,Stephen Remarx : the story of a venture in ethics,sul:36105213323905,9343905,36105213323905
961,qs227bs2282,https://purl.stanford.edu/qs227bs2282,Geoffrey Austin : student,sul:36105213332658,9580133,36105213332658
962,qs254bm3984,https://purl.stanford.edu/qs254bm3984,House of Elmore : a family history,sul:36105213320208,9264052,36105213320208
963,qs757tv8378,https://purl.stanford.edu/qs757tv8378,Lady Queensfield : a border holiday,sul:36105213324754,9351373,36105213324754
964,qt137qj4909,https://purl.stanford.edu/qt137qj4909,Fabian's tower : a romance,sul:36105213326320,9381373,36105213326320
965,qt567ky9926,https://purl.stanford.edu/qt567ky9926,Likes and dislikes : some passages in the life of Emily Marsden,sul:36105213323145,9335706,36105213323145
966,qt847rs4202,https://purl.stanford.edu/qt847rs4202,Selections from the autobiography of Wilhelmina Waggles,sul:36105213327153,9390812,36105213327153
967,qt865wj6212,https://purl.stanford.edu/qt865wj6212,"The waif from the waves : a story of three lives, touching this world and another",sul:36105213330736,9521799,36105213330736
968,qv352ww1881,https://purl.stanford.edu/qv352ww1881,The Paragreens on a visit to the Paris Universal Exhibition,sul:36105213332195,9562739,36105213332195
969,qv421zc9136,https://purl.stanford.edu/qv421zc9136,"The dead gallant, and, The king of hearts",sul:36105213328169,9427165,36105213328169
970,qv547kg9606,https://purl.stanford.edu/qv547kg9606,The rambles and surprising adventures of Captain Bolio,sul:36105213327013,9388877,36105213327013
971,qv671sz4071,https://purl.stanford.edu/qv671sz4071,The men of the moss-hags : being a history of adventure taken from the papers of William Gordon of Earlstoun in Galloway and told over again,sul:36105213329514,955892,36105213329514
972,qv909gz5239,https://purl.stanford.edu/qv909gz5239,Warring angels,sul:36105213328912,9446461,36105213328912
973,qv985jb5626,https://purl.stanford.edu/qv985jb5626,"The power of love, or, Gertrude Melton",sul:36105213323467,9338243,36105213323467
974,qw079mt2728,https://purl.stanford.edu/qw079mt2728,"Never despair : a tale, in one volume",sul:36105213332039,9561909,36105213332039
975,qw237rp7785,https://purl.stanford.edu/qw237rp7785,Adventures and traditions,sul:36105213322022,9321467,36105213322022
976,qw279qk0567,https://purl.stanford.edu/qw279qk0567,"MoKeanna! : A treble temptation ; etc., etc., etc",sul:36105213322824,9331898,36105213322824
977,qw502jn3967,https://purl.stanford.edu/qw502jn3967,Driven to Rome,sul:36105213324887,9366541,36105213324887
978,qw611wz3178,https://purl.stanford.edu/qw611wz3178,"The Clevelands, or, A wife's influence",sul:36105213334472,9606504,36105213334472
979,qw919rg5113,https://purl.stanford.edu/qw919rg5113,The roaring Reuss : idylls and stories of the Alps,sul:36105213333714,9598251,36105213333714
980,qx268km6889,https://purl.stanford.edu/qx268km6889,"Cyril Daneley or, The blue hill",sul:36105213320331,9265193,36105213320331
981,qx275sd3990,https://purl.stanford.edu/qx275sd3990,Rama : a sensational story of Indian village life,sul:36105213333417,9589746,36105213333417
982,qx505hy3091,https://purl.stanford.edu/qx505hy3091,Clenched antagonisms,sul:36105213336436,9627073,36105213336436
983,qy494cm7476,https://purl.stanford.edu/qy494cm7476,Paul Haddon,sul:36105213332542,9574253,36105213332542
984,qy669kx6654,https://purl.stanford.edu/qy669kx6654,Civil war in home and land : a novel,sul:36105213323673,9339528,36105213323673
985,qz016nw7781,https://purl.stanford.edu/qz016nw7781,On Leithay's banks : a highland story,sul:36105213324648,9350476,36105213324648
986,qz796vs2330,https://purl.stanford.edu/qz796vs2330,The baffled conspirators : a novel,sul:36105213325066,9369660,36105213325066
987,rb536sg2485,https://purl.stanford.edu/rb536sg2485,The individualist,sul:36105213329662,9498867,36105213329662
988,rb562kv1960,https://purl.stanford.edu/rb562kv1960,Every day : a story of common life,sul:36105213324572,9350368,36105213324572
989,rb701jc6018,https://purl.stanford.edu/rb701jc6018,The little schoolmaster Mark : a spiritual romance,sul:36105213335263,9615554,36105213335263
990,rb810gv0859,https://purl.stanford.edu/rb810gv0859,The distant hills,sul:36105213323897,9343899,36105213323897
991,rc304kb5273,https://purl.stanford.edu/rc304kb5273,"On the mountain : being the Welsh experiences of Abraham Black & Jonas White, esquires, moralists, photographers, fishermen, and botanists",sul:36105213321552,9315265,36105213321552
992,rc343xp2635,https://purl.stanford.edu/rc343xp2635,An only son : a narrative,sul:36105213336857,9630843,36105213336857
993,rc414qg2249,https://purl.stanford.edu/rc414qg2249,Martin Toutrond : a Frenchman in London in 1831 : translated from an unpublished French ms,sul:36105213334936,9609471,36105213334936
994,rc587pw0883,https://purl.stanford.edu/rc587pw0883,"The porcelain tower, or, Nine stories of China",sul:36105213332484,9564992,36105213332484
995,rc908bx7367,https://purl.stanford.edu/rc908bx7367,The servants' hall : a tale,sul:36105213331023,9524174,36105213331023
996,rd513wm2178,https://purl.stanford.edu/rd513wm2178,"Justice & mercy, or, A tale of All-Hallows E'en",sul:36105213325306,9371036,36105213325306
997,rf029xv3374,https://purl.stanford.edu/rf029xv3374,Gilbert Murray : a novel,sul:36105213326742,9386252,36105213326742
998,rf084xv3474,https://purl.stanford.edu/rf084xv3474,The world is round,sul:36105213324424,9348715,36105213324424
999,rf289wv1761,https://purl.stanford.edu/rf289wv1761,The strange adventures of Anelay Moreland : a story in three parts,sul:36105213320489,9266155,36105213320489
1000,rf516hm3429,https://purl.stanford.edu/rf516hm3429,"John Hawsthorne : themes for thinkers, or, facts in fiction : a religious novel",sul:36105213320455,9266125,36105213320455
1001,rf589mh6886,https://purl.stanford.edu/rf589mh6886,The old Chelsea Bun-House : a tale of the last century,sul:36105213329886,9499572,36105213329886
1002,rf834td8119,https://purl.stanford.edu/rf834td8119,A man and a woman,sul:36105213328474,9438048,36105213328474
1003,rf876bv3219,https://purl.stanford.edu/rf876bv3219,The Marquis of Pombal,sul:36105213331643,9558738,36105213331643
1004,rg486zw7796,https://purl.stanford.edu/rg486zw7796,Wild Dayrell : a biography of a gentlemen exile,sul:36105213336709,9629258,36105213336709
1005,rg550zv3122,https://purl.stanford.edu/rg550zv3122,Prince Maurice of Statland,sul:36105213324473,9349023,36105213324473
1006,rg647pw8974,https://purl.stanford.edu/rg647pw8974,"The Lincolnshire tragedy : passages in the life of the faire gospeller, Mistress Anne Askew",sul:36105213329902,9499592,36105213329902
1007,rg725wr2239,https://purl.stanford.edu/rg725wr2239,John Twiller : a romance of the heart,sul:36105213325231,9370810,36105213325231
1008,rg753kr7603,https://purl.stanford.edu/rg753kr7603,The Amphibion's voyage,sul:36105213321966,9321116,36105213321966
1009,rh689my8017,https://purl.stanford.edu/rh689my8017,Marcella Grace : an Irish novel,sul:36105213335016,9612946,36105213335016
1010,rj055kv8103,https://purl.stanford.edu/rj055kv8103,Bushranger's sweetheart : an Australian romance,sul:36105213324986,9369538,36105213324986
1011,rj275ct6290,https://purl.stanford.edu/rj275ct6290,The soldier's progress : pourtrayed in the life of George Powell,sul:36105213335909,9621606,36105213335909
1012,rj591pr1480,https://purl.stanford.edu/rj591pr1480,In due season,sul:36105213322063,9321592,36105213322063
1013,rj856sz4976,https://purl.stanford.edu/rj856sz4976,"Rosamond Fane, or, The prisoners of St. James's",sul:36105213330512,9516587,36105213330512
1014,rk060vy3623,https://purl.stanford.edu/rk060vy3623,A devotee : an episode in the life of a butterfly,sul:36105213331882,9560962,36105213331882
1015,rk131bg9650,https://purl.stanford.edu/rk131bg9650,"English hearts and English hands, or, The railway and the trenches",sul:36105213330116,9505705,36105213330116
1016,rk185rc9743,https://purl.stanford.edu/rk185rc9743,A day in the woods : a connected series of tales and poems,sul:36105213322618,9331234,36105213322618
1017,rk522hf7249,https://purl.stanford.edu/rk522hf7249,"De la More, or, Scenes in many lands!",sul:36105213321438,9276363,36105213321438
1018,rm042vw2587,https://purl.stanford.edu/rm042vw2587,Two or three weddings : a tale,sul:36105213331197,9530634,36105213331197
1019,rm090xz5033,https://purl.stanford.edu/rm090xz5033,The woman who didn't,sul:36105213329571,9498483,36105213329571
1020,rm250xp3774,https://purl.stanford.edu/rm250xp3774,Prince Maskiloff : a romance of modern Oxford,sul:36105213327856,9425425,36105213327856
1021,rm259vx3937,https://purl.stanford.edu/rm259vx3937,Blacksmith and scholar,sul:36105213334225,9603560,36105213334225
1022,rm407rh0042,https://purl.stanford.edu/rm407rh0042,The junior clerk : a tale of city life,sul:36105213326643,9385128,36105213326643
1023,rm450sw5941,https://purl.stanford.edu/rm450sw5941,"The bandolero, or, A marriage among the mountains",sul:36105213329001,9446962,36105213329001
1024,rm460rv7252,https://purl.stanford.edu/rm460rv7252,West cliff : a slight sketch of Portland Isle with a glance at the manners and customs of its inhabitants in 1817-19 : a romance,sul:36105213327567,9411330,36105213327567
1025,rm640vq8811,https://purl.stanford.edu/rm640vq8811,Olivia Raleigh,sul:36105213335933,9621677,36105213335933
1026,rn383bt7467,https://purl.stanford.edu/rn383bt7467,Diary of Mrs. Kitty Trevylyan : a story of the times of Whitefield and the Wesleys,sul:36105213331775,9560710,36105213331775
1027,rn389gp7857,https://purl.stanford.edu/rn389gp7857,Benevola : a tale : in two parts,sul:36105213334431,9606382,36105213334431
1028,rn475hd8389,https://purl.stanford.edu/rn475hd8389,Cloister and the Beacon : an historical romance fouded on the legend of the Reculver Towers,sul:36105213324663,9350682,36105213324663
1029,rn945xd2489,https://purl.stanford.edu/rn945xd2489,"A lady of Wales : ""A story of the seige of Chester""",sul:36105213330462,9516419,36105213330462
1030,rp463gn1417,https://purl.stanford.edu/rp463gn1417,The stolen bishop,sul:36105213320323,9265118,36105213320323
1031,rp754kq9217,https://purl.stanford.edu/rp754kq9217,Among the untrodden ways,sul:36105213321453,9276391,36105213321453
1032,rp845vg5094,https://purl.stanford.edu/rp845vg5094,"Charlie Ashford, or, Four years in the Canadian Dominion",sul:36105213330074,9505576,36105213330074
1033,rq849tc6571,https://purl.stanford.edu/rq849tc6571,Alfred Leslie : a story of Glasgow life,sul:36105213331296,9531679,36105213331296
1034,rq931wm6107,https://purl.stanford.edu/rq931wm6107,"Laura Montrose, or, Prejudice and pride",sul:36105213322402,9329885,36105213322402
1035,rq956fh8659,https://purl.stanford.edu/rq956fh8659,The parson's daughter : her early recollections and how Mr. Romney painted her : a story,sul:36105213330272,9515694,36105213330272
1036,rr086sc7607,https://purl.stanford.edu/rr086sc7607,Irish cottagers,sul:36105213327203,9391041,36105213327203
1037,rr308nm7011,https://purl.stanford.edu/rr308nm7011,As the cock crew : and other stories,sul:36105213323541,9339170,36105213323541
1038,rr391kd8585,https://purl.stanford.edu/rr391kd8585,Out of the groove : a romance of Australian life,sul:36105213336865,9630863,36105213336865
1039,rr718qt5176,https://purl.stanford.edu/rr718qt5176,'Tween Heaven and Earth : a novel of our day,sul:36105213327773,9423740,36105213327773
1040,rr807xz2129,https://purl.stanford.edu/rr807xz2129,A crown of straw,sul:36105213321677,9317475,36105213321677
1041,rr865ss5075,https://purl.stanford.edu/rr865ss5075,"Six months in the ranks, or, The gentleman private",sul:36105213335073,9613038,36105213335073
1042,rr962cf9079,https://purl.stanford.edu/rr962cf9079,With the best intentions : a tale of undergraduate life at Cambridge,sul:36105213333672,9597753,36105213333672
1043,rs173bz3274,https://purl.stanford.edu/rs173bz3274,"Royalists and Roundheads, or, The days of Charles the First : an historical romance",sul:36105213326502,9383136,36105213326502
1044,rs185ht7268,https://purl.stanford.edu/rs185ht7268,Sorrentina : a novelette,sul:36105213320794,9268397,36105213320794
1045,rs207yf6881,https://purl.stanford.edu/rs207yf6881,Tales of a tin mine,sul:36105213326635,9385020,36105213326635
1046,rs356qf9029,https://purl.stanford.edu/rs356qf9029,Doctor Nikola,sul:36105213333847,9598635,36105213333847
1047,rs623yz7366,https://purl.stanford.edu/rs623yz7366,Kooroona : a tale of South Australia,sul:36105213336428,9627052,36105213336428
1048,rt049sr5894,https://purl.stanford.edu/rt049sr5894,"Alirabi, or, The banks and bankers of the Nile",sul:36105213323533,9338803,36105213323533
1049,rt211xj1094,https://purl.stanford.edu/rt211xj1094,A flaw in the evidence,sul:36105213332310,9563966,36105213332310
1050,rt723mm5004,https://purl.stanford.edu/rt723mm5004,John Hobbs : : a tale of British India,sul:36105213327120,9390747,36105213327120
