,source_id,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,topic-30,topic-31,topic-32,topic-33,topic-34,topic-35,topic-36,topic-37,topic-38,topic-39,topic-40,topic-41,topic-42,topic-43,topic-44,topic-45,topic-46,topic-47,topic-48,topic-49,topic-50,topic-51,topic-52,topic-53,topic-54,topic-55,topic-56,topic-57,topic-58,topic-59
36105213335214,36105213335214,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,0.998973548412323,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05,1.7397354895365424e-05
36105213335222,36105213335222,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,0.9995000958442688,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06,8.473140951537061e-06
36105213335230,36105213335230,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,0.0070275356993079185,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,0.1968081146478653,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,0.03320268914103508,0.10494506359100342,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,0.09603086858987808,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,0.2102639526128769,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,0.2791670560836792,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,0.05463997647166252,4.1050909203477204e-05,4.1050909203477204e-05,0.015821192413568497,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05,4.1050909203477204e-05
36105213335248,36105213335248,0.77249675989151,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,0.0070426734164357185,0.0022525435779243708,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,0.11453917622566223,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,0.010178579948842525,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,0.004919182974845171,5.65546997677302e-06,0.015638334676623344,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,0.052064187824726105,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,0.020580146461725235,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06,5.65546997677302e-06
36105213335289,36105213335289,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,0.08565400540828705,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,0.007877858355641365,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,0.03259443864226341,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,0.08921939134597778,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,0.006076305638998747,0.3884781002998352,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,0.22127562761306763,8.936551239457913e-06,0.07035617530345917,0.070336252450943,0.0013681468553841114,8.936551239457913e-06,0.026325805112719536,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06,8.936551239457913e-06
36105213335297,36105213335297,1.1795234968303703e-05,0.006697981618344784,1.1795234968303703e-05,0.026910215616226196,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,0.013104214332997799,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,0.00459175044670701,1.1795234968303703e-05,1.1795234968303703e-05,0.8263686895370483,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,0.003999920096248388,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,0.026312243193387985,1.1795234968303703e-05,1.1795234968303703e-05,0.013200472109019756,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05,0.07821300625801086,1.1795234968303703e-05,1.1795234968303703e-05,1.1795234968303703e-05
36105213335305,36105213335305,0.0014887864235788584,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,0.6944799423217773,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,0.3031613528728485,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05,1.5262516171787865e-05
36105213335313,36105213335313,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,0.01715018041431904,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,0.017739197239279747,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,0.022487835958600044,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,0.05060515180230141,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,0.7847344279289246,2.246181611553766e-05,0.009709200821816921,0.09638354182243347,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05,2.246181611553766e-05
36105213335339,36105213335339,0.029496844857931137,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,0.8211212754249573,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,0.041509468108415604,1.0125556400453206e-05,1.0125556400453206e-05,0.08727961778640747,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,0.020035941153764725,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05,1.0125556400453206e-05
36105213335354,36105213335354,0.0007428454118780792,3.2255966289085336e-06,3.2255966289085336e-06,0.45395803451538086,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,0.00041235529351979494,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,0.0005309473490342498,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,0.003309715073555708,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,0.023539673537015915,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,0.0007820879109203815,0.36334240436553955,3.2255966289085336e-06,0.15204189717769623,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,0.001178785227239132,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06,3.2255966289085336e-06
36105213335412,36105213335412,0.004446944687515497,0.976448118686676,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,0.01828455552458763,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05,1.4392634511750657e-05
36105213335495,36105213335495,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,0.059504978358745575,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,0.01869356818497181,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,0.032058779150247574,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,0.1532464176416397,1.2879959285783116e-05,0.020170308649539948,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,0.5276117324829102,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,0.1191832423210144,1.2879959285783116e-05,1.2879959285783116e-05,0.06886128336191177,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05,1.2879959285783116e-05
36105213335586,36105213335586,0.023010147735476494,0.6185617446899414,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,0.0027874307706952095,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,0.023460907861590385,1.1518083738337737e-05,1.1518083738337737e-05,2.474782922945451e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,0.006398883182555437,0.020177148282527924,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,0.025838516652584076,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,0.09400206804275513,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,0.13240177929401398,1.1518083738337737e-05,1.1518083738337737e-05,0.0019070134731009603,1.1518083738337737e-05,1.1518083738337737e-05,1.1518083738337737e-05,0.05087675154209137
36105213335594,36105213335594,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,0.007649179548025131,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,0.3297831118106842,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,1.130710279539926e-05,0.6619231700897217,1.130710279539926e-05,1.130710279539926e-05
